time,open,high,low,close,volume,SMA_5,SMA_20,EMA_10,Momentum_3,Momentum_10,RSI_14,MACD,MACD_Signal,BB_Upper,BB_Lower,OBV,BB_Middle,CTD_article_count,CTD_dominant_sentiment,CTD_negative,CTD_neutral,CTD_positive,CTD_sentiment_score,DBC_article_count,DBC_dominant_sentiment,DBC_negative,DBC_neutral,DBC_positive,DBC_sentiment_score,DIG_article_count,DIG_dominant_sentiment,DIG_negative,DIG_neutral,DIG_positive,DIG_sentiment_score,HSG_article_count,HSG_dominant_sentiment,HSG_negative,HSG_neutral,HSG_positive,HSG_sentiment_score,NKG_article_count,NKG_dominant_sentiment,NKG_negative,NKG_neutral,NKG_positive,NKG_sentiment_score,SMC_article_count,SMC_dominant_sentiment,SMC_negative,SMC_neutral,SMC_positive,SMC_sentiment_score,SSI_article_count,SSI_dominant_sentiment,SSI_negative,SSI_neutral,SSI_positive,SSI_sentiment_score,VCB_article_count,VCB_dominant_sentiment,VCB_negative,VCB_neutral,VCB_positive,VCB_sentiment_score,VHM_article_count,VHM_dominant_sentiment,VHM_negative,VHM_neutral,VHM_positive,VHM_sentiment_score,VIC_article_count,VIC_dominant_sentiment,VIC_negative,VIC_neutral,VIC_positive,VIC_sentiment_score
2024-03-30,23.18,23.18,22.92,22.92,14830426.0,23.052,23.0195,22.988855358052987,-0.0095073465859982,0.0052631578947368,54.3130990415336,0.2136434761849166,0.2609533589680506,23.6339051466336,22.405094853366403,968315418.0,23.0195,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0
2024-03-31,23.18,23.18,22.92,22.92,14830426.0,23.052,23.0195,22.988855358052987,-0.0095073465859982,0.0052631578947368,54.3130990415336,0.2136434761849166,0.2609533589680506,23.6339051466336,22.405094853366403,968315418.0,23.0195,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,neutral,0.0085,0.6635,0.3279,0.3194,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0
2024-04-01,22.88,22.99,22.69,22.8,20772986.0,23.036,22.993,22.95451802022517,-0.0163934426229507,0.0169491525423728,48.67549668874175,0.1840912878781395,0.2455809447500684,23.596641580653667,22.389358419346337,947542432.0,22.993,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,2.0,positive,0.0008,0.3293,0.6699,0.6691
2024-04-02,22.65,23.03,22.58,23.03,26310579.0,23.014,22.9645,22.968242016547865,-0.0047536732929991,0.0199291408325954,44.64285714285719,0.1771875359240766,0.23190226298487,23.497119149011795,22.4318808509882,973853011.0,22.9645,0.0,unknown,0.0,0.0,0.0,0.0,1.0,positive,0.0035,0.1826,0.8139,0.8104,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0
2024-04-03,22.99,23.07,22.69,22.69,21500994.0,22.916000000000004,22.9325,22.917652558993705,-0.0100349040139616,-0.0017597888253408,44.64285714285719,0.1426368751518154,0.2140491854182591,23.449327366066363,22.41567263393363,952352017.0,22.9325,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,2.0,positive,0.0009,0.2823,0.7168,0.7159,1.0,positive,0.0007,0.0579,0.9414,0.9407
2024-04-04,22.69,22.76,22.39,22.42,26385240.0,22.772,22.8795,22.827170275540304,-0.0166666666666666,-0.0218150087260035,43.40277777777779,0.0924033161404764,0.1897200115627026,23.37696621149405,22.38203378850595,925966777.0,22.8795,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,positive,0.093,0.2622,0.6448,0.5518000000000001,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0
2024-04-05,22.31,22.54,22.16,22.31,24030078.0,22.65,22.8475,22.73313931635116,-0.0312635692574903,-0.0358686257562662,47.89272030651336,0.0432185811185945,0.160419725473881,23.404630807657764,22.29036919234224,901936699.0,22.8475,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,neutral,0.1305,0.8263,0.0432,-0.0873,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,positive,0.0005,0.0269,0.9726,0.9721000000000001
2024-04-06,22.31,22.54,22.16,22.31,24030078.0,22.65,22.8475,22.73313931635116,-0.0312635692574903,-0.0358686257562662,47.89272030651336,0.0432185811185945,0.160419725473881,23.404630807657764,22.29036919234224,901936699.0,22.8475,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,neutral,0.0124,0.6541,0.3335,0.3211,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0
2024-04-07,22.31,22.54,22.16,22.31,24030078.0,22.65,22.8475,22.73313931635116,-0.0312635692574903,-0.0358686257562662,47.89272030651336,0.0432185811185945,0.160419725473881,23.404630807657764,22.29036919234224,901936699.0,22.8475,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,neutral,0.0022,0.5944,0.4034,0.4012,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0
2024-04-08,22.31,22.58,22.2,22.42,16717695.0,22.574,22.836,22.676204895196403,-0.011899515204936,-0.0201048951048949,46.87500000000008,0.0129659416442606,0.1309289687079569,23.419181834963045,22.25281816503696,918654394.0,22.836,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,positive,0.0012,0.1618,0.8369,0.8357,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,positive,0.0012,0.1618,0.8369,0.8357,0.0,unknown,0.0,0.0,0.0,0.0
2024-04-09,22.42,22.65,22.39,22.65,9846188.0,22.498,22.8245,22.67144036879705,0.010258697591436,-0.0211754537597235,48.484848484848456,0.0074635495587358,0.1062358848781127,23.413074549228288,22.235925450771717,928500582.0,22.8245,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,positive,0.0059,0.3259,0.6682,0.6623,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,positive,0.0018,0.3633,0.635,0.6332,0.0,unknown,0.0,0.0,0.0,0.0
2024-04-10,22.69,22.8,22.46,22.46,11145329.0,22.452,22.781,22.63299666537941,0.0067234424025102,-0.0310612597066436,41.28787878787877,-0.0120891912439802,0.0825708696536941,23.340130904547696,22.221869095452305,917355253.0,22.781,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,positive,0.0027,0.3328,0.6644,0.6617,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,2.0,positive,0.0156,0.2009,0.7835,0.7679
2024-04-11,22.31,22.84,22.31,22.65,19255412.0,22.498,22.764000000000003,22.63608818076497,0.010258697591436,-0.0211754537597235,40.61302681992333,-0.0121138264456099,0.0636339304338333,23.317016607725595,22.21098339227441,936610665.0,22.764000000000003,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0
2024-04-12,22.73,22.8,22.61,22.69,13925121.0,22.574,22.7585,22.645890329716792,0.0017660044150111,-0.0100349040139616,46.0251046025105,-0.0088041950344006,0.0491463053401865,23.31219666786,22.204803332140003,950535786.0,22.7585,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,neutral,0.0603,0.6354,0.3043,0.24400000000000002,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0
2024-04-13,22.73,22.8,22.61,22.69,13925121.0,22.574,22.7585,22.645890329716792,0.0017660044150111,-0.0100349040139616,46.0251046025105,-0.0088041950344006,0.0491463053401865,23.31219666786,22.204803332140003,950535786.0,22.7585,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,positive,0.0035,0.3762,0.6203,0.6168,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0
2024-04-14,22.73,22.8,22.61,22.69,13925121.0,22.574,22.7585,22.645890329716792,0.0017660044150111,-0.0100349040139616,46.0251046025105,-0.0088041950344006,0.0491463053401865,23.31219666786,22.204803332140003,950535786.0,22.7585,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,positive,0.0015,0.1891,0.8094,0.8079000000000001
2024-04-15,22.61,22.69,21.29,21.59,31131437.0,22.408,22.717,22.453910269768283,-0.0387355298308104,-0.0530701754385964,26.006191950464384,-0.0938601340138305,0.0205450174693831,23.467104554115306,21.9668954458847,919404349.0,22.717,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,neutral,0.0143,0.7411,0.2446,0.2303,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,neutral,0.2278,0.6361,0.1362,-0.09160000000000001
2024-04-16,21.59,21.63,21.1,21.48,33449847.0,22.174,22.662,22.27683567526496,-0.0516556291390727,-0.0673035171515414,24.242424242424264,-0.1682047000630824,-0.0172049260371099,23.59372392567941,21.73027607432059,885954502.0,22.662,1.0,neutral,0.2465,0.5769,0.1766,-0.06989999999999999,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,neutral,0.2465,0.5769,0.1766,-0.06989999999999999,0.0,unknown,0.0,0.0,0.0,0.0
2024-04-17,21.59,21.63,21.14,21.21,15597365.0,21.924,22.586,22.08286555248951,-0.0652269722344645,-0.0652269722344645,22.66288951841362,-0.2460734660553676,-0.0629786340407615,23.720314539130765,21.45168546086924,870357137.0,22.586,1.0,positive,0.0006,0.1454,0.854,0.8533999999999999,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,neutral,0.0308,0.4922,0.477,0.4462,1.0,positive,0.0012,0.1204,0.8783,0.8771,0.0,unknown,0.0,0.0,0.0,0.0,1.0,neutral,0.0014,0.5272,0.4714,0.47,1.0,positive,0.1172,0.2011,0.6817,0.5645
2024-04-18,21.59,21.63,21.14,21.21,15597365.0,21.924,22.586,22.08286555248951,-0.0652269722344645,-0.0652269722344645,22.66288951841362,-0.2460734660553676,-0.0629786340407615,23.720314539130765,21.45168546086924,870357137.0,22.586,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0
2024-04-19,21.06,21.48,20.83,21.06,26158064.0,21.606,22.493,21.896889997491414,-0.0245484020379805,-0.0606601248884925,23.121387283237,-0.3162433144418557,-0.1136315701209803,23.803349089686147,21.182650910313857,844199073.0,22.493,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0
2024-04-20,21.06,21.48,20.83,21.06,26158064.0,21.606,22.493,21.896889997491414,-0.0245484020379805,-0.0606601248884925,23.121387283237,-0.3162433144418557,-0.1136315701209803,23.803349089686147,21.182650910313857,844199073.0,22.493,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0
2024-04-21,21.06,21.48,20.83,21.06,26158064.0,21.606,22.493,21.896889997491414,-0.0245484020379805,-0.0606601248884925,23.121387283237,-0.3162433144418557,-0.1136315701209803,23.803349089686147,21.182650910313857,844199073.0,22.493,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,neutral,0.0112,0.5794,0.4094,0.3982,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0
2024-04-22,21.36,21.36,21.1,21.21,12398648.0,21.31,22.3965,21.77200090703843,-0.0125698324022346,-0.0493052442850738,27.22063037249288,-0.3556499670017317,-0.1620352494971306,23.78798198165206,21.00501801834794,856597721.0,22.3965,1.0,positive,0.0009,0.1872,0.812,0.8111,0.0,unknown,0.0,0.0,0.0,0.0,1.0,neutral,0.0025,0.6288,0.3687,0.3662,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,positive,0.0053,0.4538,0.5408,0.5355
2024-04-23,21.21,21.25,20.79,20.91,18376759.0,21.174,22.298,21.615273469395078,-0.0141442715700141,-0.0673505798394291,20.224719101123625,-0.4064027578449192,-0.2109087511666883,23.8183129871663,20.77768701283369,838220962.0,22.298,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0
2024-04-24,21.14,21.93,21.02,21.82,23062837.0,21.242,22.232000000000003,21.652496474959605,0.0360873694207029,-0.0366445916114789,39.46731234866829,-0.3689423773620071,-0.2425154764057521,23.71249209457681,20.7515079054232,861283799.0,22.232000000000003,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,3.0,positive,0.1026,0.2317,0.6657,0.5630999999999999,1.0,positive,0.093,0.2698,0.6372,0.5442
2024-04-25,21.74,21.74,21.44,21.63,11245215.0,21.326,22.1545,21.648406206785133,0.0198019801980198,-0.0369545859305432,40.2469135802469,-0.3505453000336587,-0.2641214411313334,23.587560398330197,20.72143960166981,850038584.0,22.1545,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,neutral,0.0019,0.5333,0.4648,0.4629,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,3.0,positive,0.0057,0.0961,0.8982,0.8925
2024-04-26,21.44,21.63,21.25,21.51,18314893.0,21.416,22.073,21.623241441915106,0.0286944045911048,-0.0503311258278144,40.147783251231566,-0.3417094667988181,-0.2796390462648304,23.454549092408936,20.691450907591065,831723691.0,22.073,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,neutral,0.0036,0.5305,0.4659,0.4623,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,positive,0.0008,0.1609,0.8383,0.8375,0.0,unknown,0.0,0.0,0.0,0.0,1.0,positive,0.0007,0.0565,0.9428,0.9420999999999999,2.0,positive,0.0956,0.2167,0.6878,0.5922
2024-04-27,21.44,21.63,21.25,21.51,18314893.0,21.416,22.073,21.623241441915106,0.0286944045911048,-0.0503311258278144,40.147783251231566,-0.3417094667988181,-0.2796390462648304,23.454549092408936,20.691450907591065,831723691.0,22.073,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0
2024-04-28,21.44,21.63,21.25,21.51,18314893.0,21.416,22.073,21.623241441915106,0.0286944045911048,-0.0503311258278144,40.147783251231566,-0.3417094667988181,-0.2796390462648304,23.454549092408936,20.691450907591065,831723691.0,22.073,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0
2024-04-29,21.44,21.63,21.25,21.51,18314893.0,21.416,22.073,21.623241441915106,0.0286944045911048,-0.0503311258278144,40.147783251231566,-0.3417094667988181,-0.2796390462648304,23.454549092408936,20.691450907591065,831723691.0,22.073,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,3.0,positive,0.1148,0.3524,0.5328,0.41800000000000004,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0
2024-04-30,21.44,21.63,21.25,21.51,18314893.0,21.416,22.073,21.623241441915106,0.0286944045911048,-0.0503311258278144,40.147783251231566,-0.3417094667988181,-0.2796390462648304,23.454549092408936,20.691450907591065,831723691.0,22.073,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0
2024-05-01,21.44,21.63,21.25,21.51,18314893.0,21.416,22.073,21.623241441915106,0.0286944045911048,-0.0503311258278144,40.147783251231566,-0.3417094667988181,-0.2796390462648304,23.454549092408936,20.691450907591065,831723691.0,22.073,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,positive,0.0019,0.1914,0.8067,0.8048
2024-05-02,21.51,21.51,21.25,21.48,7330111.0,21.47,22.001,21.59719754338509,-0.0155820348304307,-0.0533274570295284,38.19095477386933,-0.3332858428478857,-0.2903684055814415,23.346306069655423,20.65569393034457,824393580.0,22.001,0.0,unknown,0.0,0.0,0.0,0.0,1.0,positive,0.0028,0.3396,0.6577,0.6548999999999999,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,1.0,positive,0.0059,0.495,0.4991,0.49319999999999997,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0
2024-05-03,21.48,22.04,21.48,21.7,16725291.0,21.628,21.946,21.61588889913325,0.0032362459546926,0.0050949513663733,38.035264483627216,-0.3053381506601447,-0.2933623545971821,23.242836637035285,20.64916336296472,841118871.0,21.946,1.0,positive,0.0077,0.1395,0.8528,0.8451,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0
2024-05-04,21.48,22.04,21.48,21.7,16725291.0,21.628,21.946,21.61588889913325,0.0032362459546926,0.0050949513663733,38.035264483627216,-0.3053381506601447,-0.2933623545971821,23.242836637035285,20.64916336296472,841118871.0,21.946,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0,0.0,unknown,0.0,0.0,0.0,0.0
