Thời gian,positive,neutral,negative,số_bài_báo
2024-10-09,0.8866,0.1101,0.0034,1
2024-10-11,0.4241,0.5605,0.0154,1
2024-10-14,0.396,0.6036,0.0004,1
2024-10-17,0.3613,0.6378,0.0009,1
2024-10-21,0.831,0.1654,0.0037,2
2024-10-24,0.5291,0.4705,0.0005,1
2024-10-31,0.2202,0.7774,0.0024,1
2024-11-01,0.9735,0.0209,0.0056,1
2024-11-05,0.6613,0.3382,0.0005,1
2024-11-09,0.4752,0.5227,0.0021,1
2024-11-12,0.5824,0.4136,0.004,1
2024-11-21,0.7938,0.1963,0.0099,1
2024-11-22,0.7165,0.2791,0.0044,2
2024-11-26,0.5116,0.4794,0.009,1
2024-12-15,0.5252,0.4686,0.0062,1
2024-12-18,0.758,0.2406,0.0014,1
2024-12-19,0.8845,0.1146,0.001,2
2024-12-20,0.9708,0.0276,0.0016,2
2024-12-21,0.8279,0.1716,0.0006,1
2024-12-23,0.3673,0.6307,0.002,1
2024-12-28,0.7808,0.2174,0.0019,1
2024-12-31,0.1019,0.8916,0.0065,1
2025-01-02,0.811,0.1882,0.0008,1
2025-01-03,0.4315,0.5675,0.0011,1
2025-01-06,0.6244,0.374,0.0016,1
2025-01-09,0.7168,0.2813,0.0019,1
2025-01-15,0.1596,0.8391,0.0013,1
2025-01-20,0.5573,0.2544,0.1883,1
2025-01-24,0.8428,0.1564,0.0008,2
2025-02-09,0.6361,0.2229,0.141,1
2025-02-15,0.6998,0.2883,0.0119,1
2025-02-18,0.5779,0.4214,0.0007,1
2025-03-03,0.8116,0.1878,0.0007,2
2025-03-05,0.7925,0.2064,0.0011,1
2025-03-06,0.1784,0.8061,0.0155,1
2025-03-07,0.7359,0.2623,0.0018,1
2025-03-14,0.7288,0.2108,0.0605,1
2025-03-15,0.4568,0.5405,0.0027,1
2025-03-19,0.6044,0.3017,0.0939,2
2025-03-25,0.5491,0.4498,0.0011,1
2025-03-31,0.429,0.5601,0.0109,1
2025-04-01,0.9806,0.0189,0.0005,1
2025-04-10,0.8381,0.1602,0.0016,1
2025-04-15,0.9645,0.0348,0.0008,2
2025-04-23,0.8288,0.1692,0.002,2
2025-04-26,0.6559,0.3421,0.002,1
2025-04-29,0.935,0.0645,0.0005,1
2025-05-04,0.3761,0.6219,0.002,1
2025-05-05,0.9969,0.0029,0.0002,1
2025-05-06,0.3828,0.6164,0.0008,1
2025-05-07,0.988,0.0114,0.0006,1
2025-05-11,0.8117,0.1852,0.003,1
2025-05-13,0.9844,0.0127,0.0028,1
2025-05-15,0.6645,0.335,0.0005,1
2025-05-19,0.6194,0.3802,0.0004,1
2025-05-21,0.556,0.4378,0.0063,2
2025-05-22,0.8794,0.12,0.0006,1
2025-05-23,0.9787,0.02,0.0013,1
2025-05-28,0.3906,0.2803,0.3291,2
2025-05-29,0.5577,0.4417,0.0006,1
2025-06-03,0.7748,0.2246,0.0007,1
2025-06-05,0.5791,0.4198,0.0011,1
2025-06-09,0.3017,0.6699,0.0283,1
2025-06-14,0.3919,0.6071,0.001,1
2025-06-18,0.5572,0.4422,0.0006,1
2025-06-23,0.8722,0.124,0.0038,2
2025-06-29,0.7268,0.2654,0.0079,1
2025-06-30,0.868,0.0653,0.0667,1
2025-07-01,0.2275,0.7511,0.0214,1
2025-07-02,0.8405,0.1588,0.0007,1
2025-07-08,0.6241,0.3596,0.0163,1
2025-07-10,0.253,0.7453,0.0017,1
2025-07-12,0.4365,0.5611,0.0024,1
2025-07-14,0.6919,0.3077,0.0004,1
2025-07-19,0.7,0.2996,0.0004,1
2025-07-20,0.5172,0.4716,0.0112,1
2025-07-25,0.9506,0.0489,0.0005,1
2025-07-30,0.7767,0.2225,0.0007,1
2025-08-02,0.6233,0.3757,0.001,1
2025-08-04,0.7927,0.206,0.0012,1
2025-08-12,0.9667,0.0325,0.0007,1
2025-08-14,0.8239,0.1397,0.0363,1
2025-08-18,0.4726,0.5237,0.0037,1
2025-08-19,0.8316,0.1544,0.014,1
2025-08-20,0.6657,0.3312,0.0032,1
2025-08-22,0.802,0.1971,0.0009,1
2025-09-08,0.7683,0.2302,0.0015,1
2025-09-21,0.135,0.8634,0.0016,1
2025-09-29,0.2847,0.7141,0.0013,1
2025-10-01,0.3071,0.6915,0.0013,1
2025-10-07,0.1128,0.8775,0.0096,1
2025-10-14,0.988,0.0114,0.0006,1
2025-10-19,0.9573,0.0422,0.0006,1
2025-10-21,0.1823,0.812,0.0056,1
