Thời gian,positive,neutral,negative,số_bài_báo
2022-08-19,0.4691,0.529,0.0019,1
2022-09-09,0.9875,0.0117,0.0008,1
2022-09-26,0.397,0.3699,0.2331,1
2022-09-30,0.4895,0.3881,0.1224,1
2022-10-28,0.6489,0.0755,0.2755,1
2022-12-01,0.082,0.9158,0.0022,1
2022-12-05,0.2264,0.7448,0.0287,1
2022-12-06,0.6403,0.0995,0.2602,1
2022-12-27,0.8732,0.1251,0.0017,1
2023-01-06,0.4394,0.5575,0.0031,1
2023-01-09,0.8413,0.156,0.0027,2
2023-01-14,0.6368,0.3563,0.0069,1
2023-01-30,0.9211,0.0689,0.01,1
2023-01-31,0.7789,0.1872,0.0339,1
2023-02-01,0.3975,0.6007,0.0018,1
2023-02-06,0.9627,0.0351,0.0022,1
2023-02-07,0.7497,0.151,0.0994,1
2023-02-09,0.7237,0.2752,0.0011,1
2023-02-22,0.9744,0.0223,0.0033,1
2023-03-09,0.3131,0.685,0.0019,1
2023-03-11,0.4368,0.5614,0.0018,1
2023-03-29,0.6319,0.3531,0.015,1
2023-03-31,0.9972,0.0023,0.0005,1
2023-04-21,0.3922,0.5899,0.0178,2
2023-05-03,0.695,0.1927,0.1123,1
2023-05-07,0.4717,0.5269,0.0014,1
2023-05-15,0.128,0.8705,0.0014,1
2023-05-23,0.5124,0.3857,0.1018,1
2023-05-31,0.1605,0.8379,0.0016,1
2023-06-05,0.8743,0.1241,0.0016,1
2023-06-06,0.3299,0.5455,0.1246,1
2023-07-04,0.0304,0.9684,0.0012,1
2023-07-07,0.237,0.7615,0.0015,1
2023-07-16,0.9904,0.0086,0.0011,1
2023-07-19,0.6928,0.3056,0.0016,1
2023-07-29,0.4325,0.2471,0.3205,1
2023-08-01,0.9087,0.0617,0.0296,1
2023-08-16,0.6649,0.205,0.1301,2
2023-10-29,0.6835,0.2651,0.0514,1
2023-10-31,0.3968,0.5995,0.0037,1
2023-11-22,0.5466,0.4003,0.0531,1
2023-11-23,0.0616,0.9373,0.001,1
2023-12-07,0.4326,0.5663,0.001,1
2023-12-08,0.864,0.1312,0.0048,1
2024-01-05,0.6519,0.3435,0.0046,1
2024-01-10,0.9323,0.0419,0.0258,1
2024-01-31,0.5674,0.3326,0.1,2
2024-02-24,0.563,0.4185,0.0185,1
2024-02-28,0.497,0.4945,0.0086,2
2024-07-28,0.5201,0.4769,0.003,1
2024-08-14,0.0264,0.9102,0.0634,1
2024-08-15,0.9184,0.0794,0.0022,1
2024-08-30,0.7262,0.2726,0.0012,1
2024-10-23,0.5379,0.4604,0.0017,1
2024-11-01,0.9735,0.0209,0.0056,1
2025-01-20,0.5573,0.2544,0.1883,1
2025-02-07,0.9938,0.0052,0.001,1
2025-02-09,0.6361,0.2229,0.141,1
2025-03-05,0.0946,0.8584,0.047,1
2025-03-06,0.0206,0.9645,0.0149,1
2025-03-08,0.9947,0.0034,0.002,1
2025-03-12,0.6416,0.35,0.0084,3
2025-04-26,0.7284,0.2558,0.0158,1
2025-05-16,0.0002,0.998,0.0018,1
2025-05-19,0.1634,0.8215,0.0151,1
2025-06-30,0.6628,0.2733,0.0639,1
2025-07-02,0.7646,0.2346,0.0008,1
2025-07-10,0.299,0.4429,0.2581,1
2025-07-14,0.4054,0.5713,0.0233,1
2025-08-02,0.6233,0.3757,0.001,1
2025-08-20,0.9871,0.0096,0.0032,1
2025-08-24,0.9345,0.065,0.0006,1
2025-08-25,0.1587,0.3716,0.4697,1
2025-08-27,0.982,0.0071,0.0109,1
2025-08-28,0.0026,0.0042,0.9933,1
2025-09-19,0.3602,0.4981,0.1417,1
